,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-8.054750402576516,-250.10000000000082,2854.899999999999,3105.0,585.0,1415.0,25.0,4.273504273504273,-251701.10000000027,25
0,-60.94223943207487,-1888.6000000000001,1210.3999999999999,3099.0,544.0,1456.0,15.0,2.7573529411764706,-299399.19000000035,26
0,-23.488447770907896,-721.7999999999997,2351.2000000000003,3073.0,534.0,1466.0,24.0,4.49438202247191,-255292.5950000002,27
0,-10.37933289731852,-317.4000000000001,2740.6,3058.0,580.0,1420.0,30.0,5.172413793103448,-226118.8500000002,28
0,-24.186440677966118,-713.5000000000005,2236.4999999999995,2950.0,537.0,1463.0,23.0,4.283054003724395,-260502.62000000023,29
0,-27.698703026272014,-832.8999999999996,2174.1000000000004,3007.0,556.0,1444.0,20.0,3.597122302158273,-274909.34500000044,30
0,-19.0924541128484,-561.6999999999998,2380.3,2942.0,527.0,1473.0,18.0,3.415559772296015,-285987.1550000003,31
0,-27.579730687455708,-778.3,2043.7,2822.0,534.0,1466.0,23.0,4.307116104868914,-260449.83000000013,32
0,-23.266315095583394,-705.9000000000005,2328.0999999999995,3034.0,554.0,1446.0,25.0,4.512635379061372,-250251.17500000034,33
0,-19.434100036509662,-532.2999999999997,2206.7000000000003,2739.0,517.0,1483.0,21.0,4.061895551257253,-270108.22000000026,34
0,-31.495227995758214,-890.9999999999998,1938.0000000000002,2829.0,514.0,1486.0,23.0,4.474708171206226,-260345.1000000002,35
0,-5.239064089521889,-154.50000000000045,2794.4999999999995,2949.0,547.0,1453.0,26.0,4.753199268738574,-245699.7300000002,36
0,-18.155880306193453,-521.7999999999997,2352.2000000000003,2874.0,542.0,1458.0,24.0,4.428044280442804,-255031.14500000037,37
0,-10.946202531645582,-345.90000000000055,2814.0999999999995,3160.0,584.0,1416.0,23.0,3.9383561643835616,-259479.20000000022,38
0,4.026171637248922,132.29999999999973,3418.2999999999997,3286.0,609.0,1391.0,34.0,5.582922824302135,-205525.72000000026,39
0,-35.56350017024175,-1044.5000000000002,1892.4999999999998,2937.0,539.0,1461.0,21.0,3.896103896103896,-269379.9400000003,40
0,-5.703022339027612,-173.60000000000036,2870.3999999999996,3044.0,565.0,1435.0,26.0,4.601769911504425,-245331.12500000017,41
