,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-33.82149591451915,-1614.2999999999993,3158.7000000000007,4773.0,889.0,1111.0,34.0,3.824521934758155,-1614.300000000003,45
0,-37.64024390243903,-1851.9,3068.1,4920.0,911.0,1089.0,35.0,3.841931942919868,-1851.8999999999996,46
0,13.32346096890204,629.8000000000002,5356.8,4727.0,893.0,1107.0,44.0,4.927211646136618,629.7999999999993,47
0,-33.59698317540128,-1737.2999999999997,3433.7000000000003,5171.0,920.0,1080.0,37.0,4.021739130434782,-1737.300000000001,48
0,-33.35756107409651,-1652.1999999999998,3300.8,4953.0,900.0,1100.0,32.0,3.5555555555555554,-1652.199999999999,49
0,-55.241635687732334,-2823.3999999999996,2287.6000000000004,5111.0,900.0,1100.0,23.0,2.555555555555556,-2823.3999999999996,50
0,-45.79929300864101,-2332.1,2759.9,5092.0,929.0,1071.0,30.0,3.229278794402583,-2332.100000000002,51
0,-35.76619273301739,-1811.2000000000007,3252.7999999999993,5064.0,926.0,1074.0,38.0,4.103671706263499,-1811.1999999999953,52
0,-21.732971084804973,-1119.9000000000005,4033.0999999999995,5153.0,937.0,1063.0,38.0,4.055496264674493,-1119.899999999996,53
0,-34.39576411960134,-1656.5000000000005,3159.4999999999995,4816.0,875.0,1125.0,28.0,3.2,-1656.4999999999982,54
0,-45.167512690355316,-2224.4999999999995,2700.5000000000005,4925.0,905.0,1095.0,30.0,3.314917127071823,-2224.500000000001,55
0,-17.63065482338358,-853.4999999999995,3987.5000000000005,4841.0,876.0,1124.0,33.0,3.767123287671233,-853.5,56
0,-32.347929463047336,-1632.599999999999,3414.400000000001,5047.0,923.0,1077.0,33.0,3.5752979414951245,-1632.6000000000058,57
0,-37.87132987910189,-1754.1999999999994,2877.8000000000006,4632.0,872.0,1128.0,29.0,3.325688073394496,-1754.2000000000044,58
0,-39.26524020993137,-1945.2000000000003,3008.7999999999997,4954.0,898.0,1102.0,35.0,3.8975501113585747,-1945.1999999999998,59
0,-25.875827170105083,-1329.499999999999,3808.500000000001,5138.0,929.0,1071.0,39.0,4.198062432723358,-1329.5000000000036,60
0,-31.25376128385156,-1558.0000000000005,3426.9999999999995,4985.0,896.0,1104.0,34.0,3.7946428571428568,-1557.9999999999964,61
0,-49.357618488053255,-2520.1999999999994,2585.8000000000006,5106.0,919.0,1081.0,35.0,3.808487486398259,-2520.2000000000025,62
0,-21.39525532770405,-1064.1999999999998,3909.8,4974.0,905.0,1095.0,38.0,4.198895027624309,-1064.199999999999,63
0,-30.979412352588454,-1549.9000000000005,3453.0999999999995,5003.0,922.0,1078.0,37.0,4.0130151843817785,-1549.899999999996,64
0,-28.76764272171897,-1365.6,3381.4,4747.0,895.0,1105.0,37.0,4.134078212290502,-1365.5999999999985,65
0,-32.12299255777518,-1640.2000000000007,3465.7999999999993,5106.0,912.0,1088.0,36.0,3.9473684210526314,-1640.1999999999935,66
0,-28.148509062560905,-1444.3000000000002,3686.7,5131.0,916.0,1084.0,39.0,4.25764192139738,-1444.2999999999993,67
0,-36.51383558876995,-1807.8000000000002,3143.2,4951.0,892.0,1108.0,37.0,4.147982062780269,-1807.800000000001,68
0,-22.05429497568879,-1088.599999999999,3847.400000000001,4936.0,921.0,1079.0,34.0,3.691639522258415,-1088.6000000000004,69
0,-23.917825274953344,-1152.6000000000013,3666.3999999999987,4819.0,902.0,1098.0,42.0,4.656319290465632,-1152.5999999999967,70
0,-12.80835676978704,-637.5999999999985,4340.4000000000015,4978.0,893.0,1107.0,38.0,4.25531914893617,-637.6000000000004,71
0,-19.034004764998926,-878.8000000000002,3738.2,4617.0,880.0,1120.0,33.0,3.75,-878.7999999999938,72
0,-8.281598701562203,-408.2000000000007,4520.799999999999,4929.0,906.0,1094.0,37.0,4.083885209713024,-408.1999999999971,73
0,-16.242471342529626,-836.0,4311.0,5147.0,911.0,1089.0,34.0,3.7321624588364433,-835.9999999999982,74
0,-44.20942408376963,-2111.0,2664.0,4775.0,874.0,1126.0,29.0,3.318077803203661,-2111.000000000002,75
0,-31.956688386354898,-1667.4999999999986,3550.5000000000014,5218.0,940.0,1060.0,34.0,3.6170212765957444,-1667.5000000000055,76
0,-28.08767471410421,-1326.3000000000006,3395.6999999999994,4722.0,876.0,1124.0,33.0,3.767123287671233,-1326.2999999999993,77
0,-33.624120603015086,-1672.8000000000006,3302.1999999999994,4975.0,902.0,1098.0,39.0,4.323725055432372,-1672.7999999999956,78
0,-14.134436401240961,-683.4000000000005,4151.599999999999,4835.0,891.0,1109.0,40.0,4.489337822671156,-683.3999999999996,79
0,-36.67750573833206,-1917.5,3310.5,5228.0,937.0,1063.0,36.0,3.84204909284952,-1917.4999999999945,80
0,-40.65389823950471,-2101.3999999999987,3067.6000000000013,5169.0,935.0,1065.0,32.0,3.4224598930481283,-2101.4000000000033,81
0,-23.785065191623858,-1203.9999999999995,3858.0000000000005,5062.0,918.0,1082.0,37.0,4.030501089324619,-1204.0000000000036,82
0,-41.94344035721878,-1972.5999999999995,2730.4000000000005,4703.0,868.0,1132.0,28.0,3.225806451612903,-1972.6000000000022,83
0,-15.40867992766725,-852.0999999999985,4677.9000000000015,5530.0,960.0,1040.0,37.0,3.854166666666667,-852.100000000004,84
0,-34.30432208407342,-1738.2000000000003,3328.7999999999997,5067.0,905.0,1095.0,34.0,3.7569060773480665,-1738.2000000000044,85
0,2.848909016055984,138.39999999999964,4996.4,4858.0,877.0,1123.0,44.0,5.017103762827822,138.39999999999782,86
0,-23.43810632518432,-1208.0000000000005,3945.9999999999995,5154.0,926.0,1074.0,39.0,4.211663066954643,-1208.0,87
0,-28.7892107892108,-1440.9,3564.1,5005.0,891.0,1109.0,36.0,4.040404040404041,-1440.8999999999996,88
0,-47.2212424064276,-2409.7000000000003,2693.2999999999997,5103.0,926.0,1074.0,29.0,3.131749460043196,-2409.699999999999,89
0,-25.302476654486412,-1246.4,3679.6,4926.0,897.0,1103.0,36.0,4.013377926421405,-1246.3999999999978,90
0,-38.00585365853658,-1947.7999999999997,3177.2000000000003,5125.0,910.0,1090.0,35.0,3.8461538461538463,-1947.800000000003,91
0,-36.34771732332709,-1743.6000000000004,3053.3999999999996,4797.0,905.0,1095.0,34.0,3.7569060773480665,-1743.5999999999985,92
0,-24.30098511842378,-1159.3999999999987,3611.6000000000013,4771.0,867.0,1133.0,35.0,4.036908881199539,-1159.4000000000033,93
0,-23.870174110522342,-1261.3000000000002,4022.7,5284.0,936.0,1064.0,30.0,3.205128205128205,-1261.2999999999975,94
0,-24.74011182439429,-1194.6999999999998,3634.3,4829.0,893.0,1107.0,40.0,4.479283314669653,-1194.699999999997,95
0,-57.53600622810433,-2956.2000000000003,2181.7999999999997,5138.0,914.0,1086.0,27.0,2.954048140043764,-2956.199999999998,96
0,-24.25997165418103,-1198.2000000000007,3740.7999999999993,4939.0,904.0,1096.0,35.0,3.8716814159292032,-1198.199999999997,97
0,-46.70498870868405,-2275.0,2596.0,4871.0,919.0,1081.0,35.0,3.808487486398259,-2275.000000000002,98
0,-54.45918367346938,-2668.5,2231.5,4900.0,870.0,1130.0,29.0,3.3333333333333335,-2668.500000000001,99
0,-41.958685446009405,-2234.3000000000006,3090.6999999999994,5325.0,938.0,1062.0,34.0,3.624733475479744,-2234.2999999999975,100
0,-66.2962962962963,-3401.0,1728.9999999999998,5130.0,918.0,1082.0,28.0,3.0501089324618738,-3401.0000000000036,101
0,-20.832844574780054,-1065.5999999999995,4049.4000000000005,5115.0,920.0,1080.0,38.0,4.130434782608695,-1065.6000000000022,102
0,-54.83858110801116,-2751.8,2266.2,5018.0,899.0,1101.0,30.0,3.337041156840934,-2751.7999999999975,103
0,-20.390848427073408,-1069.5,4175.5,5245.0,934.0,1066.0,40.0,4.282655246252676,-1069.5,104
0,-4.2249070631970085,-227.29999999999927,5152.700000000001,5380.0,936.0,1064.0,42.0,4.487179487179487,-227.3000000000029,105
0,-29.595959595959584,-1464.9999999999995,3485.0000000000005,4950.0,885.0,1115.0,31.0,3.5028248587570623,-1465.0000000000036,106
0,-29.355590062111787,-1512.3999999999996,3639.6000000000004,5152.0,937.0,1063.0,36.0,3.84204909284952,-1512.4000000000015,107
0,-6.7588932806323925,-341.9999999999991,4718.000000000001,5060.0,902.0,1098.0,43.0,4.767184035476718,-342.0,108
0,1.420094936708864,71.80000000000018,5127.8,5056.0,911.0,1089.0,43.0,4.720087815587267,71.79999999999745,109
0,-40.92926778676623,-1973.1999999999998,2847.8,4821.0,882.0,1118.0,35.0,3.968253968253968,-1973.2000000000025,110
0,-48.879275653923536,-2429.2999999999997,2540.7000000000003,4970.0,896.0,1104.0,28.0,3.125,-2429.2999999999975,111
0,-40.476990964488344,-1926.3000000000002,2832.7,4759.0,880.0,1120.0,39.0,4.431818181818182,-1926.2999999999993,112
0,-28.78958616669904,-1481.7999999999993,3665.2000000000007,5147.0,932.0,1068.0,36.0,3.862660944206009,-1481.800000000001,113
0,-39.64820056611404,-1961.0000000000005,2984.9999999999995,4946.0,886.0,1114.0,34.0,3.837471783295711,-1960.9999999999982,114
0,-43.94561598224196,-2375.7000000000003,3030.2999999999997,5406.0,954.0,1046.0,31.0,3.2494758909853245,-2375.7000000000044,115
0,-26.08866790967474,-1259.2999999999997,3567.7000000000003,4827.0,853.0,1147.0,33.0,3.8686987104337636,-1259.300000000003,116
0,-26.80008210180624,-1305.7000000000003,3566.2999999999997,4872.0,886.0,1114.0,36.0,4.063205417607223,-1305.7000000000044,117
0,-5.728429985855769,-283.5000000000018,4665.499999999998,4949.0,918.0,1082.0,42.0,4.57516339869281,-283.5,118
0,-32.416296893908836,-1607.2000000000003,3350.7999999999997,4958.0,911.0,1089.0,37.0,4.061470911086718,-1607.199999999999,119
0,-27.59278897136798,-1301.0,3414.0,4715.0,889.0,1111.0,29.0,3.262092238470191,-1300.9999999999982,120
0,-27.041338582677156,-1373.6999999999994,3706.3000000000006,5080.0,930.0,1070.0,38.0,4.086021505376344,-1373.7000000000025,121
0,-25.645192872527915,-1309.7000000000003,3797.2999999999997,5107.0,925.0,1075.0,29.0,3.135135135135135,-1309.7000000000025,122
0,-14.017966516945705,-686.6000000000004,4211.4,4898.0,901.0,1099.0,43.0,4.772475027746948,-686.5999999999985,123
0,-37.72885283893396,-1953.6000000000004,3224.3999999999996,5178.0,927.0,1073.0,34.0,3.6677454153182305,-1953.5999999999985,124
0,-48.507552870090635,-2408.4,2556.6,4965.0,915.0,1085.0,33.0,3.606557377049181,-2408.4000000000033,125
0,-1.389865563598761,-67.19999999999982,4767.8,4835.0,870.0,1130.0,38.0,4.3678160919540225,-67.19999999999891,126
0,-28.55686588047172,-1428.6999999999998,3574.3,5003.0,879.0,1121.0,39.0,4.436860068259386,-1428.7000000000007,127
0,-20.599273607748188,-1020.9000000000001,3935.1,4956.0,908.0,1092.0,41.0,4.5154185022026425,-1020.899999999996,128
0,-38.75199362041467,-1943.7999999999997,3072.2000000000003,5016.0,914.0,1086.0,37.0,4.048140043763676,-1943.8000000000047,129
0,-44.375132163248054,-2098.5000000000005,2630.4999999999995,4729.0,888.0,1112.0,28.0,3.153153153153153,-2098.5000000000045,130
0,-33.91358024691358,-1648.1999999999998,3211.8,4860.0,898.0,1102.0,38.0,4.231625835189309,-1648.2000000000007,131
0,-20.634447096260942,-1037.5000000000005,3990.4999999999995,5028.0,907.0,1093.0,38.0,4.189636163175303,-1037.4999999999982,132
0,-35.36610448375153,-1719.499999999999,3142.500000000001,4862.0,890.0,1110.0,37.0,4.157303370786517,-1719.5000000000036,133
0,-53.615746683782625,-2506.0,2168.0,4674.0,861.0,1139.0,24.0,2.7874564459930316,-2505.999999999998,134
0,-31.926805143422342,-1613.8999999999996,3441.1000000000004,5055.0,904.0,1096.0,35.0,3.8716814159292032,-1613.9000000000015,135
0,-39.78520770010133,-1963.4000000000005,2971.5999999999995,4935.0,878.0,1122.0,36.0,4.100227790432802,-1963.3999999999978,136
0,-30.667205822887183,-1516.8000000000006,3429.1999999999994,4946.0,910.0,1090.0,33.0,3.626373626373627,-1516.7999999999993,137
0,-11.759665621734598,-562.7000000000007,4222.299999999999,4785.0,889.0,1111.0,39.0,4.386951631046119,-562.6999999999989,138
0,-23.27611471634917,-1111.9,3665.1,4777.0,876.0,1124.0,28.0,3.1963470319634704,-1111.8999999999996,139
0,-30.173219151420795,-1550.3000000000006,3587.6999999999994,5138.0,923.0,1077.0,34.0,3.683640303358613,-1550.2999999999956,140
0,-38.51601352695446,-1936.2000000000007,3090.7999999999993,5027.0,911.0,1089.0,32.0,3.512623490669594,-1936.2000000000007,141
